Rit;Positie;Renner;Soort
9;132;TURGIS Anthony;b2
9;133;MCNULTY Brandon;b2
9;134;BOASSON HAGEN Edvald;b2
9;135;WALSCHEID Max;b2
9;136;HERRADA Jesús;b2
9;137;BENNETT Sean;b2
9;138;BOL Cees;b2
9;139;ARANBURU Alex;b2
9;140;VAN DER SANDE Tosh;b2
9;141;HALLER Marco;b2
9;142;GOGL Michael;b2
9;143;ZIMMERMANN Georg;b2
9;144;MCLAY Daniel;b2
9;145;LAENGEN Vegard Stake;b2
9;146;ALAPHILIPPE Julian;b2
9;147;SCOTSON Miles;b2
9;148;PEDERSEN Casper;b2
9;149;LÓPEZ Miguel Ángel;b2
9;150;EEKHOFF Nils;b2
9;151;VAN POPPEL Boy;b2
9;152;SKUJIŅŠ Toms;b2
9;153;KLUGE Roger;b2
9;154;BOUHANNI Nacer;b2
9;155;SIMON Julien;b2
9;156;CABOT Jérémy;b2
9;157;DEVENYNS Dries;b2
9;158;DECLERCQ Tim;b2
9;159;MØRKØV Michael;b2
9;160;CAVENDISH Mark;b2
9;161;GREIPEL André;b2
9;162;CAMPENAERTS Victor;b2
9;163;WALLAYS Jelle;b2
9;164;JANSEN Amund Grøndahl;b2
9;165;VAN AVERMAET Greg;b2
9;OTL;COQUARD Bryan;b2
9;OTL;DE BOD Stefan;b2
9;OTL;DÉMARE Arnaud;b2
9;OTL;VLIEGEN Loïc;b2
9;OTL;GUARNIERI Jacopo;b2
9;OTL;DELAPLACE Anthony;b2
9;OTL;DLAMINI Nic;b2
9;DNF;PETERS Nans;b2
9;DNF;MERLIER Tim;b2
9;DNF;DE BUYST Jasper;b2
9;DNS;VAN DER POEL Mathieu;b2
9;DNS;ROGLIČ Primož;b2
10;1;CAVENDISH Mark;v4
10;2;VAN AERT Wout;v4
10;3;PHILIPSEN Jasper;v4
10;4;BOUHANNI Nacer;v4
10;5;MATTHEWS Michael;v4
10;6;MØRKØV Michael;v4
10;7;GREIPEL André;v4
10;8;SAGAN Peter;v4
10;9;TURGIS Anthony;v4
10;10;BOL Cees;v4
10;11;VAN POPPEL Boy;v4
10;12;GARCÍA CORTINA Iván;v4
10;13;THEUNS Edward;v4
10;14;LAPORTE Christophe;v4
10;15;BARTHE Cyril;v4
10;16;BONNAMOUR Franck;v4
10;17;COLBRELLI Sonny;v4
10;18;WALSCHEID Max;v4
10;19;BARBERO Carlos;v4
10;20;KELDERMAN Wilco;v4
10;21;BISSEGGER Stefan;v4
10;22;VAN MOER Brent;v4
10;23;NAESEN Oliver;v4
10;24;KÜNG Stefan;v4
10;25;POGAČAR Tadej;v4
10;26;GAUDU David;v4
10;27;GUERREIRO Ruben;v4
10;28;DILLIER Silvan;v4
10;29;VINGEGAARD Jonas;v4
10;30;VAN AVERMAET Greg;v4
10;31;GILBERT Philippe;v4
10;32;SCHÄR Michael;v4
10;33;O'CONNOR Ben;v4
10;34;PARET-PEINTRE Aurélien;v4
10;35;SBARAGLI Kristian;v4
10;36;SWEENY Harry;v4
10;37;MCLAY Daniel;v4
10;38;LAENGEN Vegard Stake;v4
10;39;LUTSENKO Alexey;v4
10;40;LATOUR Pierre;v4
10;41;BALLERINI Davide;v4
10;42;VALGREN Michael;v4
10;43;CARAPAZ Richard;v4
10;44;WALLAYS Jelle;v4
10;45;BILBAO Pello;v4
10;46;CHAVES Esteban;v4
10;47;MARTIN Guillaume;v4
10;48;URÁN Rigoberto;v4
10;49;RUTSCH Jonas;v4
10;50;CORT Magnus;v4
10;51;MEINTJES Louis;v4
10;52;HIGUITA Sergio;v4
10;53;BAKELANTS Jan;v4
10;54;ERVITI Imanol;v4
10;55;MAS Enric;v4
10;56;KRUIJSWIJK Steven;v4
10;57;KONRAD Patrick;v4
10;58;FORMOLO Davide;v4
10;59;TEUNISSEN Mike;v4
10;60;POELS Wout;v4
10;61;RICKAERT Jonas;v4
10;62;CHEVALIER Maxime;v4
10;63;GODON Dorian;v4
10;64;CATTANEO Mattia;v4
10;65;TEUNS Dylan;v4
10;66;PÉRICHON Pierre-Luc;v4
10;67;DOUBEY Fabien;v4
10;68;BARGUIL Warren;v4
10;69;BOIVIN Guillaume;v4
10;70;POLITT Nils;v4
10;71;POWLESS Neilson;v4
10;72;HENAO Sergio;v4
10;73;MEURISSE Xandro;v4
10;74;HOLLENSTEIN Reto;v4
10;75;STUYVEN Jasper;v4
10;76;ZABEL Rick;v4
10;77;SWIFT Connor;v4
10;78;RUSSO Clément;v4
10;79;ASGREEN Kasper;v4
10;80;NIEUWENHUIS Joris;v4
10;81;MOHORIČ Matej;v4
10;82;OSS Daniel;v4
10;83;KWIATKOWSKI Michał;v4
10;84;VAN BAARLE Dylan;v4
10;85;MEZGEC Luka;v4
10;86;VAKOČ Petr;v4
10;87;WRIGHT Fred;v4
10;88;QUINTANA Nairo;v4
10;89;CLARKE Simon;v4
10;90;PEDERSEN Casper;v4
10;91;DURBRIDGE Luke;v4
10;92;BOASSON HAGEN Edvald;v4
10;93;ARCAS Jorge;v4
10;94;SCHELLING Ide;v4
10;95;ALAPHILIPPE Julian;v4
10;96;BJERG Mikkel;v4
10;97;DEVENYNS Dries;v4
10;98;LÓPEZ Miguel Ángel;v4
10;99;GAUTIER Cyril;v4
10;100;PACHER Quentin;v4
10;101;ZIMMERMANN Georg;v4
10;102;GOLDSTEIN Omer;v4
10;103;SKUJIŅŠ Toms;v4
10;104;BENOOT Tiesj;v4
10;105;MOLLEMA Bauke;v4
10;106;EEKHOFF Nils;v4
10;107;HIRSCHI Marc;v4
10;108;ROWE Luke;v4
10;109;DECLERCQ Tim;v4
10;110;PÖSTLBERGER Lukas;v4
10;111;HALLER Marco;v4
10;112;CASTROVIEJO Jonathan;v4
10;113;ELISSONDE Kenny;v4
10;114;GESCHKE Simon;v4
10;115;GEOGHEGAN HART Tao;v4
10;116;RODRÍGUEZ Cristián;v4
10;117;SCOTSON Miles;v4
10;118;BERNARD Julien;v4
10;119;DE GENDT Thomas;v4
10;120;VALVERDE Alejandro;v4
10;121;ARANBURU Alex;v4
10;122;MAJKA Rafał;v4
10;123;HOULE Hugo;v4
10;124;FUGLSANG Jakob;v4
10;125;HERRADA Jesús;v4
10;126;FERNÁNDEZ Rubén;v4
10;127;MCNULTY Brandon;v4
10;128;ARMIRAIL Bruno;v4
10;129;THOMAS Geraint;v4
10;130;NIBALI Vincenzo;v4
10;131;KRAGH ANDERSEN Søren;v4
10;132;PORTE Richie;v4
10;133;FROOME Chris;v4
10;134;MARTIN Dan;v4
10;135;GESBERT Élie;v4
10;136;FRAILE Omar;v4
10;137;IZAGIRRE Ion;v4
10;138;MADOUAS Valentin;v4
10;139;ROLLAND Pierre;v4
10;140;DE LA PARTE Víctor;v4
10;141;COSNEFROY Benoît;v4
10;142;COSTA Rui;v4
10;143;BUCHMANN Emanuel;v4
10;144;MARTIN Tony;v4
10;145;KUSS Sepp;v4
10;146;WOODS Michael;v4
10;147;GRUZDEV Dmitriy;v4
10;148;DONOVAN Mark;v4
10;149;CABOT Jérémy;v4
10;150;GOGL Michael;v4
10;151;ROTA Lorenzo;v4
10;152;HAMILTON Lucas;v4
10;153;YATES Simon;v4
10;154;JUUL-JENSEN Christopher;v4
10;155;PEREZ Anthony;v4
10;156;JANSEN Amund Grøndahl;v4
10;157;BENNETT Sean;v4
10;158;KLUGE Roger;v4
10;159;VERONA Carlos;v4
10;160;VAN DER SANDE Tosh;v4
10;161;PEDERSEN Mads;v4
10;162;SIMON Julien;v4
10;163;CAMPENAERTS Victor;v4
10;164;VAN POPPEL Danny;v4
10;DNS;KOCH Jonas;v4
11;1;VAN AERT Wout;b3
11;2;ELISSONDE Kenny;b3
11;3;MOLLEMA Bauke;b3
11;4;POGAČAR Tadej;b3
11;5;URÁN Rigoberto;b3
11;6;CARAPAZ Richard;b3
11;7;VINGEGAARD Jonas;b3
11;8;LUTSENKO Alexey;b3
11;9;KELDERMAN Wilco;b3
11;10;MAS Enric;b3
11;11;BILBAO Pello;b3
11;12;MARTIN Guillaume;b3
11;13;MEURISSE Xandro;b3
11;14;CHAVES Esteban;b3
11;15;O'CONNOR Ben;b3
11;16;CATTANEO Mattia;b3
11;17;VALVERDE Alejandro;b3
11;18;MAJKA Rafał;b3
11;19;MEINTJES Louis;b3
11;20;WOODS Michael;b3
11;21;KRUIJSWIJK Steven;b3
11;22;KWIATKOWSKI Michał;b3
11;23;ALAPHILIPPE Julian;b3
11;24;HIGUITA Sergio;b3
11;25;GUERREIRO Ruben;b3
11;26;PORTE Richie;b3
11;27;RODRÍGUEZ Cristián;b3
11;28;NAESEN Oliver;b3
11;29;KUSS Sepp;b3
11;30;DILLIER Silvan;b3
11;31;ROLLAND Pierre;b3
11;32;GAUTIER Cyril;b3
11;33;DONOVAN Mark;b3
11;34;RUTSCH Jonas;b3
11;35;PARET-PEINTRE Aurélien;b3
11;36;LÓPEZ Miguel Ángel;b3
11;37;FUGLSANG Jakob;b3
11;38;KONRAD Patrick;b3
11;39;POELS Wout;b3
11;40;BUCHMANN Emanuel;b3
11;41;CASTROVIEJO Jonathan;b3
11;42;BARGUIL Warren;b3
11;43;PEREZ Anthony;b3
11;44;DURBRIDGE Luke;b3
11;45;HENAO Sergio;b3
11;46;BERNARD Julien;b3
11;47;MCNULTY Brandon;b3
11;48;PACHER Quentin;b3
11;49;HERRADA Jesús;b3
11;50;GESCHKE Simon;b3
11;51;TURGIS Anthony;b3
11;52;POWLESS Neilson;b3
11;53;HOULE Hugo;b3
11;54;IZAGIRRE Ion;b3
11;55;ZIMMERMANN Georg;b3
11;56;VALGREN Michael;b3
11;57;NIBALI Vincenzo;b3
11;58;TEUNISSEN Mike;b3
11;59;TEUNS Dylan;b3
11;60;HIRSCHI Marc;b3
11;61;CORT Magnus;b3
11;62;SCHÄR Michael;b3
11;63;COSTA Rui;b3
11;64;FORMOLO Davide;b3
11;65;GEOGHEGAN HART Tao;b3
11;66;VAN AVERMAET Greg;b3
11;67;SBARAGLI Kristian;b3
11;68;PEDERSEN Casper;b3
11;69;MARTIN Dan;b3
11;70;POLITT Nils;b3
11;71;VAKOČ Petr;b3
11;72;MADOUAS Valentin;b3
11;73;GAUDU David;b3
11;74;LAENGEN Vegard Stake;b3
11;75;LATOUR Pierre;b3
11;76;PÉRICHON Pierre-Luc;b3
11;77;KÜNG Stefan;b3
11;78;BJERG Mikkel;b3
11;79;RICKAERT Jonas;b3
11;80;BARTHE Cyril;b3
11;81;ASGREEN Kasper;b3
11;82;YATES Simon;b3
11;83;HOLLENSTEIN Reto;b3
11;84;ARANBURU Alex;b3
11;85;DE LA PARTE Víctor;b3
11;86;FRAILE Omar;b3
11;87;VAN BAARLE Dylan;b3
11;88;ERVITI Imanol;b3
11;89;VERONA Carlos;b3
11;90;GESBERT Élie;b3
11;91;GRUZDEV Dmitriy;b3
11;92;ROTA Lorenzo;b3
11;93;BISSEGGER Stefan;b3
11;94;COSNEFROY Benoît;b3
11;95;BOASSON HAGEN Edvald;b3
11;96;CHEVALIER Maxime;b3
11;97;HAMILTON Lucas;b3
11;98;SWEENY Harry;b3
11;99;ARCAS Jorge;b3
11;100;FROOME Chris;b3
11;101;BOIVIN Guillaume;b3
11;102;STUYVEN Jasper;b3
11;103;THEUNS Edward;b3
11;104;MOHORIČ Matej;b3
11;105;WALLAYS Jelle;b3
11;106;FERNÁNDEZ Rubén;b3
11;107;DOUBEY Fabien;b3
11;108;BAKELANTS Jan;b3
11;109;PÖSTLBERGER Lukas;b3
11;110;GOGL Michael;b3
11;111;CLARKE Simon;b3
11;112;VAN MOER Brent;b3
11;113;GILBERT Philippe;b3
11;114;ARMIRAIL Bruno;b3
11;115;QUINTANA Nairo;b3
11;116;GODON Dorian;b3
11;117;SWIFT Connor;b3
11;118;LAPORTE Christophe;b3
11;119;DE GENDT Thomas;b3
11;120;KLUGE Roger;b3
11;121;COLBRELLI Sonny;b3
11;122;VAN POPPEL Boy;b3
11;123;ZABEL Rick;b3
11;124;VAN POPPEL Danny;b3
11;125;OSS Daniel;b3
11;126;PHILIPSEN Jasper;b3
11;127;SKUJIŅŠ Toms;b3
11;128;MEZGEC Luka;b3
11;129;JANSEN Amund Grøndahl;b3
11;130;SCHELLING Ide;b3
11;131;GREIPEL André;b3
11;132;WALSCHEID Max;b3
11;133;MATTHEWS Michael;b3
11;134;EEKHOFF Nils;b3
11;135;JUUL-JENSEN Christopher;b3
11;136;GOLDSTEIN Omer;b3
11;137;BONNAMOUR Franck;b3
11;138;THOMAS Geraint;b3
11;139;BOL Cees;b3
11;140;SAGAN Peter;b3
11;141;HALLER Marco;b3
11;142;WRIGHT Fred;b3
11;143;SIMON Julien;b3
11;144;NIEUWENHUIS Joris;b3
11;145;BENNETT Sean;b3
11;146;BALLERINI Davide;b3
11;147;CAVENDISH Mark;b3
11;148;MØRKØV Michael;b3
11;149;DECLERCQ Tim;b3
11;150;GARCÍA CORTINA Iván;b3
11;151;DEVENYNS Dries;b3
11;152;BARBERO Carlos;b3
11;153;PEDERSEN Mads;b3
11;154;CABOT Jérémy;b3
11;155;BOUHANNI Nacer;b3
11;156;KRAGH ANDERSEN Søren;b3
11;DNF;RUSSO Clément;b3
11;DNF;MCLAY Daniel;b3
11;DNF;SCOTSON Miles;b3
11;DNF;CAMPENAERTS Victor;b3
11;DNF;MARTIN Tony;b3
11;DNF;BENOOT Tiesj;b3
11;DNF;VAN DER SANDE Tosh;b3
11;OTL;ROWE Luke;b3
12;1;POLITT Nils;v5
12;2;ERVITI Imanol;v5
12;3;SWEENY Harry;v5
12;4;KÜNG Stefan;v5
12;5;MEZGEC Luka;v5
12;6;GREIPEL André;v5
12;7;THEUNS Edward;v5
12;8;VAN MOER Brent;v5
12;9;ALAPHILIPPE Julian;v5
12;10;HENAO Sergio;v5
12;11;SWIFT Connor;v5
12;12;BOASSON HAGEN Edvald;v5
12;13;BISSEGGER Stefan;v5
12;14;CAVENDISH Mark;v5
12;15;MATTHEWS Michael;v5
12;16;PHILIPSEN Jasper;v5
12;17;BARBERO Carlos;v5
12;18;RICKAERT Jonas;v5
12;19;BARTHE Cyril;v5
12;20;BALLERINI Davide;v5
12;21;POGAČAR Tadej;v5
12;22;DECLERCQ Tim;v5
12;23;TEUNISSEN Mike;v5
12;24;ASGREEN Kasper;v5
12;25;VINGEGAARD Jonas;v5
12;26;LUTSENKO Alexey;v5
12;27;OSS Daniel;v5
12;28;SCHÄR Michael;v5
12;29;CORT Magnus;v5
12;30;KELDERMAN Wilco;v5
12;31;CARAPAZ Richard;v5
12;32;PARET-PEINTRE Aurélien;v5
12;33;DILLIER Silvan;v5
12;34;GODON Dorian;v5
12;35;EEKHOFF Nils;v5
12;36;VAN BAARLE Dylan;v5
12;37;VALGREN Michael;v5
12;38;SBARAGLI Kristian;v5
12;39;MAS Enric;v5
12;40;O'CONNOR Ben;v5
12;41;URÁN Rigoberto;v5
12;42;VAN AERT Wout;v5
12;43;MCNULTY Brandon;v5
12;44;MARTIN Guillaume;v5
12;45;MOHORIČ Matej;v5
12;46;RODRÍGUEZ Cristián;v5
12;47;COSTA Rui;v5
12;48;GAUDU David;v5
12;49;CHAVES Esteban;v5
12;50;RUTSCH Jonas;v5
12;51;BONNAMOUR Franck;v5
12;52;GUERREIRO Ruben;v5
12;53;FORMOLO Davide;v5
12;54;MADOUAS Valentin;v5
12;55;COLBRELLI Sonny;v5
12;56;BOUHANNI Nacer;v5
12;57;DURBRIDGE Luke;v5
12;58;BILBAO Pello;v5
12;59;IZAGIRRE Ion;v5
12;60;FERNÁNDEZ Rubén;v5
12;61;HIRSCHI Marc;v5
12;62;WRIGHT Fred;v5
12;63;SKUJIŅŠ Toms;v5
12;64;DE LA PARTE Víctor;v5
12;65;VAN AVERMAET Greg;v5
12;66;NAESEN Oliver;v5
12;67;BAKELANTS Jan;v5
12;68;CHEVALIER Maxime;v5
12;69;KONRAD Patrick;v5
12;70;FUGLSANG Jakob;v5
12;71;POELS Wout;v5
12;72;BARGUIL Warren;v5
12;73;CLARKE Simon;v5
12;74;HOLLENSTEIN Reto;v5
12;75;POWLESS Neilson;v5
12;76;WALLAYS Jelle;v5
12;77;VAN POPPEL Danny;v5
12;78;PEDERSEN Casper;v5
12;79;KRAGH ANDERSEN Søren;v5
12;80;HALLER Marco;v5
12;81;GARCÍA CORTINA Iván;v5
12;82;NIEUWENHUIS Joris;v5
12;83;HOULE Hugo;v5
12;84;MOLLEMA Bauke;v5
12;85;HIGUITA Sergio;v5
12;86;KUSS Sepp;v5
12;87;ZIMMERMANN Georg;v5
12;88;MEINTJES Louis;v5
12;89;LAPORTE Christophe;v5
12;90;GOLDSTEIN Omer;v5
12;91;VAN POPPEL Boy;v5
12;92;TEUNS Dylan;v5
12;93;GILBERT Philippe;v5
12;94;ROTA Lorenzo;v5
12;95;PÖSTLBERGER Lukas;v5
12;96;NIBALI Vincenzo;v5
12;97;GESCHKE Simon;v5
12;98;FROOME Chris;v5
12;99;KWIATKOWSKI Michał;v5
12;100;CATTANEO Mattia;v5
12;101;MAJKA Rafał;v5
12;102;VALVERDE Alejandro;v5
12;103;CASTROVIEJO Jonathan;v5
12;104;SCHELLING Ide;v5
12;105;MEURISSE Xandro;v5
12;106;BOIVIN Guillaume;v5
12;107;LATOUR Pierre;v5
12;108;DONOVAN Mark;v5
12;109;BOL Cees;v5
12;110;WOODS Michael;v5
12;111;BUCHMANN Emanuel;v5
12;112;DE GENDT Thomas;v5
12;113;KRUIJSWIJK Steven;v5
12;114;DOUBEY Fabien;v5
12;115;BENNETT Sean;v5
12;116;BERNARD Julien;v5
12;117;ZABEL Rick;v5
12;118;TURGIS Anthony;v5
12;119;GAUTIER Cyril;v5
12;120;PÉRICHON Pierre-Luc;v5
12;121;PACHER Quentin;v5
12;122;LAENGEN Vegard Stake;v5
12;123;HERRADA Jesús;v5
12;124;MØRKØV Michael;v5
12;125;GEOGHEGAN HART Tao;v5
12;126;DEVENYNS Dries;v5
12;127;VAKOČ Petr;v5
12;128;SIMON Julien;v5
12;129;GRUZDEV Dmitriy;v5
12;130;MARTIN Dan;v5
12;131;PEREZ Anthony;v5
12;132;CABOT Jérémy;v5
12;133;ROLLAND Pierre;v5
12;134;ARMIRAIL Bruno;v5
12;135;FRAILE Omar;v5
12;136;PORTE Richie;v5
12;137;HAMILTON Lucas;v5
12;138;COSNEFROY Benoît;v5
12;139;YATES Simon;v5
12;140;ELISSONDE Kenny;v5
12;141;BJERG Mikkel;v5
12;142;JANSEN Amund Grøndahl;v5
12;143;ARANBURU Alex;v5
12;144;ARCAS Jorge;v5
12;145;LÓPEZ Miguel Ángel;v5
12;146;JUUL-JENSEN Christopher;v5
12;147;STUYVEN Jasper;v5
12;148;PEDERSEN Mads;v5
12;149;THOMAS Geraint;v5
12;150;WALSCHEID Max;v5
12;151;GESBERT Élie;v5
12;152;QUINTANA Nairo;v5
12;153;KLUGE Roger;v5
12;154;GOGL Michael;v5
12;155;VERONA Carlos;v5
12;DNS;SAGAN Peter;v5
13;1;CAVENDISH Mark;v6
13;2;MØRKØV Michael;v6
13;3;PHILIPSEN Jasper;v6
13;4;GARCÍA CORTINA Iván;v6
13;5;VAN POPPEL Danny;v6
13;6;ARANBURU Alex;v6
13;7;LAPORTE Christophe;v6
13;8;GREIPEL André;v6
13;9;CORT Magnus;v6
13;10;STUYVEN Jasper;v6
13;11;BOUHANNI Nacer;v6
13;12;MATTHEWS Michael;v6
13;13;BARTHE Cyril;v6
13;14;WALSCHEID Max;v6
13;15;VAN AERT Wout;v6
13;16;RICKAERT Jonas;v6
13;17;GILBERT Philippe;v6
13;18;BALLERINI Davide;v6
13;19;BOL Cees;v6
13;20;TURGIS Anthony;v6
13;21;VAN AVERMAET Greg;v6
13;22;URÁN Rigoberto;v6
13;23;GUERREIRO Ruben;v6
13;24;COLBRELLI Sonny;v6
13;25;KELDERMAN Wilco;v6
13;26;POGAČAR Tadej;v6
13;27;MADOUAS Valentin;v6
13;28;OSS Daniel;v6
13;29;MAS Enric;v6
13;30;PARET-PEINTRE Aurélien;v6
13;31;VINGEGAARD Jonas;v6
13;32;LUTSENKO Alexey;v6
13;33;CARAPAZ Richard;v6
13;34;GAUDU David;v6
13;35;EEKHOFF Nils;v6
13;36;O'CONNOR Ben;v6
13;37;THEUNS Edward;v6
13;38;DILLIER Silvan;v6
13;39;MARTIN Guillaume;v6
13;40;RUTSCH Jonas;v6
13;41;ZIMMERMANN Georg;v6
13;42;DOUBEY Fabien;v6
13;43;KRUIJSWIJK Steven;v6
13;44;BILBAO Pello;v6
13;45;ROTA Lorenzo;v6
13;46;MEINTJES Louis;v6
13;47;CHAVES Esteban;v6
13;48;ERVITI Imanol;v6
13;49;VALVERDE Alejandro;v6
13;50;TEUNISSEN Mike;v6
13;51;SWEENY Harry;v6
13;52;SCHÄR Michael;v6
13;53;TEUNS Dylan;v6
13;54;MOLLEMA Bauke;v6
13;55;KONRAD Patrick;v6
13;56;CATTANEO Mattia;v6
13;57;SIMON Julien;v6
13;58;SWIFT Connor;v6
13;59;BOIVIN Guillaume;v6
13;60;BISSEGGER Stefan;v6
13;61;GAUTIER Cyril;v6
13;62;MOHORIČ Matej;v6
13;63;ZABEL Rick;v6
13;64;BAKELANTS Jan;v6
13;65;CHEVALIER Maxime;v6
13;66;SBARAGLI Kristian;v6
13;67;MEURISSE Xandro;v6
13;68;HENAO Sergio;v6
13;69;NAESEN Oliver;v6
13;70;LÓPEZ Miguel Ángel;v6
13;71;VAN POPPEL Boy;v6
13;72;MEZGEC Luka;v6
13;73;WALLAYS Jelle;v6
13;74;GESBERT Élie;v6
13;75;HIGUITA Sergio;v6
13;76;BOASSON HAGEN Edvald;v6
13;77;ASGREEN Kasper;v6
13;78;MCNULTY Brandon;v6
13;79;LAENGEN Vegard Stake;v6
13;80;PÖSTLBERGER Lukas;v6
13;81;VAN MOER Brent;v6
13;82;WRIGHT Fred;v6
13;83;HALLER Marco;v6
13;84;FRAILE Omar;v6
13;85;POWLESS Neilson;v6
13;86;VALGREN Michael;v6
13;87;PÉRICHON Pierre-Luc;v6
13;88;FORMOLO Davide;v6
13;89;NIBALI Vincenzo;v6
13;90;SKUJIŅŠ Toms;v6
13;91;ARCAS Jorge;v6
13;92;CASTROVIEJO Jonathan;v6
13;93;BONNAMOUR Franck;v6
13;94;KWIATKOWSKI Michał;v6
13;95;GEOGHEGAN HART Tao;v6
13;96;GODON Dorian;v6
13;97;KUSS Sepp;v6
13;98;FUGLSANG Jakob;v6
13;99;COSTA Rui;v6
13;100;THOMAS Geraint;v6
13;101;CABOT Jérémy;v6
13;102;POLITT Nils;v6
13;103;GESCHKE Simon;v6
13;104;WOODS Michael;v6
13;105;GOLDSTEIN Omer;v6
13;106;QUINTANA Nairo;v6
13;107;RODRÍGUEZ Cristián;v6
13;108;PORTE Richie;v6
13;109;POELS Wout;v6
13;110;BERNARD Julien;v6
13;111;HIRSCHI Marc;v6
13;112;ROLLAND Pierre;v6
13;113;ELISSONDE Kenny;v6
13;114;PEDERSEN Mads;v6
13;115;VAN BAARLE Dylan;v6
13;116;CLARKE Simon;v6
13;117;BARGUIL Warren;v6
13;118;JUUL-JENSEN Christopher;v6
13;119;PACHER Quentin;v6
13;120;BUCHMANN Emanuel;v6
13;121;KÜNG Stefan;v6
13;122;HERRADA Jesús;v6
13;123;BJERG Mikkel;v6
13;124;LATOUR Pierre;v6
13;125;FERNÁNDEZ Rubén;v6
13;126;IZAGIRRE Ion;v6
13;127;DURBRIDGE Luke;v6
13;128;SCHELLING Ide;v6
13;129;PEDERSEN Casper;v6
13;130;DEVENYNS Dries;v6
13;131;DE GENDT Thomas;v6
13;132;FROOME Chris;v6
13;133;DONOVAN Mark;v6
13;134;HOLLENSTEIN Reto;v6
13;135;HOULE Hugo;v6
13;136;VAKOČ Petr;v6
13;137;MARTIN Dan;v6
13;138;JANSEN Amund Grøndahl;v6
13;139;BENNETT Sean;v6
13;140;BARBERO Carlos;v6
13;141;COSNEFROY Benoît;v6
13;142;PEREZ Anthony;v6
13;143;GRUZDEV Dmitriy;v6
13;144;DE LA PARTE Víctor;v6
13;145;VERONA Carlos;v6
13;146;MAJKA Rafał;v6
13;147;ARMIRAIL Bruno;v6
13;148;NIEUWENHUIS Joris;v6
13;149;ALAPHILIPPE Julian;v6
13;150;KRAGH ANDERSEN Søren;v6
13;151;DECLERCQ Tim;v6
13;DNF;YATES Simon;v6
13;DNF;HAMILTON Lucas;v6
13;DNF;KLUGE Roger;v6
13;DNS;GOGL Michael;v6
14;1;MOLLEMA Bauke;h4
14;2;KONRAD Patrick;h4
14;3;HIGUITA Sergio;h4
14;4;CATTANEO Mattia;h4
14;5;WOODS Michael;h4
14;6;FRAILE Omar;h4
14;7;GESBERT Élie;h4
14;8;PACHER Quentin;h4
14;9;MEINTJES Louis;h4
14;10;CHAVES Esteban;h4
14;11;MARTIN Guillaume;h4
14;12;MADOUAS Valentin;h4
14;13;POELS Wout;h4
14;14;ROLLAND Pierre;h4
14;15;MCNULTY Brandon;h4
14;16;COSTA Rui;h4
14;17;MAJKA Rafał;h4
14;18;POGAČAR Tadej;h4
14;19;VAN BAARLE Dylan;h4
14;20;CARAPAZ Richard;h4
14;21;PORTE Richie;h4
14;22;CASTROVIEJO Jonathan;h4
14;23;STUYVEN Jasper;h4
14;24;ELISSONDE Kenny;h4
14;25;MAS Enric;h4
14;26;GUERREIRO Ruben;h4
14;27;VALVERDE Alejandro;h4
14;28;BUCHMANN Emanuel;h4
14;29;DONOVAN Mark;h4
14;30;KELDERMAN Wilco;h4
14;31;URÁN Rigoberto;h4
14;32;TEUNS Dylan;h4
14;33;KRUIJSWIJK Steven;h4
14;34;BAKELANTS Jan;h4
14;35;KUSS Sepp;h4
14;36;GAUTIER Cyril;h4
14;37;VINGEGAARD Jonas;h4
14;38;IZAGIRRE Ion;h4
14;39;ROTA Lorenzo;h4
14;40;RODRÍGUEZ Cristián;h4
14;41;POWLESS Neilson;h4
14;42;LUTSENKO Alexey;h4
14;43;O'CONNOR Ben;h4
14;44;GAUDU David;h4
14;45;PARET-PEINTRE Aurélien;h4
14;46;NIBALI Vincenzo;h4
14;47;BILBAO Pello;h4
14;48;KWIATKOWSKI Michał;h4
14;49;HENAO Sergio;h4
14;50;FORMOLO Davide;h4
14;51;BERNARD Julien;h4
14;52;SCHÄR Michael;h4
14;53;GEOGHEGAN HART Tao;h4
14;54;ARCAS Jorge;h4
14;55;LÓPEZ Miguel Ángel;h4
14;56;HOULE Hugo;h4
14;57;MARTIN Dan;h4
14;58;ZIMMERMANN Georg;h4
14;59;POLITT Nils;h4
14;60;JUUL-JENSEN Christopher;h4
14;61;FUGLSANG Jakob;h4
14;62;ASGREEN Kasper;h4
14;63;HERRADA Jesús;h4
14;64;VALGREN Michael;h4
14;65;QUINTANA Nairo;h4
14;66;FERNÁNDEZ Rubén;h4
14;67;COLBRELLI Sonny;h4
14;68;GRUZDEV Dmitriy;h4
14;69;VERONA Carlos;h4
14;70;KÜNG Stefan;h4
14;71;ALAPHILIPPE Julian;h4
14;72;VAN AERT Wout;h4
14;73;BONNAMOUR Franck;h4
14;74;HIRSCHI Marc;h4
14;75;GESCHKE Simon;h4
14;76;SCHELLING Ide;h4
14;77;SKUJIŅŠ Toms;h4
14;78;THOMAS Geraint;h4
14;79;RUTSCH Jonas;h4
14;80;CORT Magnus;h4
14;81;MATTHEWS Michael;h4
14;82;MEZGEC Luka;h4
14;83;DURBRIDGE Luke;h4
14;84;BJERG Mikkel;h4
14;85;DE GENDT Thomas;h4
14;86;SBARAGLI Kristian;h4
14;87;GREIPEL André;h4
14;88;CHEVALIER Maxime;h4
14;89;TEUNISSEN Mike;h4
14;90;ZABEL Rick;h4
